1,48.52754941613918,47.08379426722392,150.11737595128685,46.35580909839588,1.59375
1,46.21195174380571,42.750995419222306,151.63145338698695,64.01041305153967,17.537467120103962
1,46.626968475264334,42.635968094612046,163.74361215027452,53.15395618122647,18.586842366975226
1,44.14971257537836,41.43525727021169,161.88996446878085,44.64582385953226,1.5859375
1,50.770225394976364,48.34874833464115,159.58581798136464,56.921919255145504,16.751966924770343
1,46.17207122184712,44.592628678701686,152.3821041463285,45.336093820599494,3.5462640580660727
1,49.79835653206693,47.44895794525824,147.0707513688671,44.46809768134788,2.231805778120041
1,49.57006205980437,48.984290730159195,143.92119306916936,45.15736779846583,1.578125
1,50.8978466771684,47.91863220606364,145.5906108805183,47.3505128145086,2.908818102086205
0,42.578810451712926,37.572128326717014,157.29590047161363,69.36004515278331,27.934713469196875
0,47.3505128145086,44.19583299097324,166.36948537536114,67.32527386583016,27.28124335025732
0,52.29875465137849,47.34538195665697,160.16989271161418,64.26557758057255,18.603736130513514
1,47.12487783489369,45.672902701548146,154.88921507100648,41.954599555686954,3.3808542975481806
0,45.672902701548146,45.53361393030339,156.70704405434364,40.38120568424384,3.375616669570145
0,48.688538755120916,45.60204618191575,158.17517114144368,41.74246605209161,2.908818102086205
0,48.95115630945625,47.25818286276637,156.70704405434364,44.9792323958451,6.583221185340928
0,48.95115630945625,47.28208056289624,151.94214372274237,37.79452554827417,3.56373333914029
0,59.62816500103394,56.444224562219375,146.4380285015004,34.64176693026684,3.4763869337692044
0,53.698637177239064,51.124279390875046,144.16550005549178,34.042096258276814,2.209708691207961
0,51.31334134207705,49.08700379703214,148.75450114644642,40.62507968356231,3.3477086671800613
1,48.53466301971449,45.09462744687211,153.59786124329864,44.46809768134788,2.231805778120041
0,53.46734430733209,51.598579938249,158.4503515805996,65.8126901271681,29.36554756666079
0,45.782099372887636,44.58762749907976,160.81437530788116,61.51619731662062,25.57247379538446
0,45.95041019118206,44.73883873268454,163.19408558618937,61.7079628749392,19.2900484626379
0,46.146484116876074,43.14930489247495,158.07075712418316,47.28208056289624,3.56373333914029
1,44.86816753302411,43.68609496602316,157.80675828818542,46.38610396196947,3.5462640580660727
1,49.565782083543475,46.727105997319164,153.88944149966275,44.66344749780185,2.880300277555948
1,50.110404512780256,47.58557871732061,151.70013483251466,55.856668081965296,9.984013582932834
1,47.46228077119493,46.32866332892333,148.76612635799353,52.03910855325873,4.301806680016822
0,48.96590525248109,47.31459718029855,151.09110406809404,46.1231460159409,2.5913825601072538
0,48.211200139874634,45.15496729777932,144.47387459140538,42.42875284752844,6.37380008028766
0,48.47619151246848,46.32866332892333,141.15263513746388,44.579502118537015,3.56373333914029
0,49.04391898596062,47.06168061500175,137.1354571435011,48.25976806026236,4.015986350609117
0,49.04391898596062,48.632726679987634,148.0368806405524,60.56705698357017,13.57375588260352
0,65.95775967529912,65.85424120153607,143.49455054167126,37.629795145258356,1.8389517369638808
0,68.6643113233844,67.1064312403838,144.27126024681118,31.972144400682996,1.071708715235861
0,48.47043493634028,48.61433151507761,148.41927930933747,45.887739897631846,0.7890625
1,47.12445008453999,48.04924127951567,147.62854919559987,44.54748339054279,1.9143959107880402
1,49.64756589277482,49.48175507051437,152.54707345321518,46.12857474007041,1.9143959107880402
0,60.05180909132765,60.10354735065035,153.59786124329864,68.12466423853701,24.585460932593524
0,57.77637184224622,54.77207258522811,153.88944149966275,65.20130636240329,24.585460932593524
0,54.800547379967675,53.155063548420095,143.5709924839015,50.92919618519608,2.8375235407605626
0,52.079837718782976,51.075498856685364,152.53393577332227,56.811027917452336,12.129938391028
0,53.36702709995697,51.23706818099636,151.73639689628328,53.78145763364402,12.755814302727734
1,51.93990668310832,49.419530637637166,150.9814894490381,56.040704970061775,16.70185852709728
1,46.60033634266034,43.539496508905266,145.8805638733811,45.31966109174922,1.9049653890600202
